id	title	description	price	condition	link	image_link	additional_image_link	availability_date	availability	brand	adult	tax
M7-kiborin-maize-2023-07-05	7 Month-old Rainbow Ambilobe Panther Chameleon	7 Month-old Rainbow Ambilobe Panther Chameleon from Kiborin and Maize. We only did a few clutches with Kiborin, so these will be a great ybbb option from a limited gene pool We've included sire and dam dendrograms if available, but you can view our Kiborin or Maize breeder pages for more information.	599	New	https://ipardalis.com/panther-chameleons-for-sale/kiborin/maize/2023-07-05/M7/	https://ipardalis.com//img/babies/20230705/M7_3.jpg	https://ipardalis.com//img/ambilobe/kiborinmaize.jpg	2023-07-05	out_of_stock	iPardalis	No	US:MD:6.00:n
F2-kiborin-maize-2023-07-05	7 Month-old YBBB Ambilobe Panther Chameleon	7 Month-old YBBB Ambilobe Panther Chameleon from Kiborin and Maize. We only did a few clutches with Kiborin, so these will be a great ybbb option from a limited gene pool We've included sire and dam dendrograms if available, but you can view our Kiborin or Maize breeder pages for more information.	299	New	https://ipardalis.com/panther-chameleons-for-sale/kiborin/maize/2023-07-05/F2/	https://ipardalis.com//img/babies/20230705/F2.jpg	https://ipardalis.com//img/ambilobe/kiborinmaize.jpg	2023-07-05	in_stock	iPardalis	No	US:MD:6.00:n
F3-kiborin-maize-2023-07-05	7 Month-old YBBB Ambilobe Panther Chameleon	7 Month-old YBBB Ambilobe Panther Chameleon from Kiborin and Maize. We only did a few clutches with Kiborin, so these will be a great ybbb option from a limited gene pool We've included sire and dam dendrograms if available, but you can view our Kiborin or Maize breeder pages for more information.	299	New	https://ipardalis.com/panther-chameleons-for-sale/kiborin/maize/2023-07-05/F3/	https://ipardalis.com//img/babies/20230705/F3.jpg	https://ipardalis.com//img/ambilobe/kiborinmaize.jpg	2023-07-05	in_stock	iPardalis	No	US:MD:6.00:n
F4-kiborin-maize-2023-07-05	7 Month-old YBBB Ambilobe Panther Chameleon	7 Month-old YBBB Ambilobe Panther Chameleon from Kiborin and Maize. We only did a few clutches with Kiborin, so these will be a great ybbb option from a limited gene pool We've included sire and dam dendrograms if available, but you can view our Kiborin or Maize breeder pages for more information.	249	New	https://ipardalis.com/panther-chameleons-for-sale/kiborin/maize/2023-07-05/F4/	https://ipardalis.com//img/babies/20230705/F4.jpg	https://ipardalis.com//img/ambilobe/kiborinmaize.jpg	2023-07-05	in_stock	iPardalis	No	US:MD:6.00:n
M1-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	499	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M1/	https://ipardalis.com//img/babies/20230928/M1.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	in_stock	iPardalis	No	US:MD:6.00:n
M2-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	499	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M2/	https://ipardalis.com//img/babies/20230928/M2.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	in_stock	iPardalis	No	US:MD:6.00:n
M3-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	549	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M3/	https://ipardalis.com//img/babies/20230928/M3.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	out_of_stock	iPardalis	No	US:MD:6.00:n
M4-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	425	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M4/	https://ipardalis.com//img/babies/20230928/M4.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	in_stock	iPardalis	No	US:MD:6.00:n
M5-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	499	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M5/	https://ipardalis.com//img/babies/20230928/M5.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	in_stock	iPardalis	No	US:MD:6.00:n
M6-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	425	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M6/	https://ipardalis.com//img/babies/20230928/M6.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	in_stock	iPardalis	No	US:MD:6.00:n
M7-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	499	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M7/	https://ipardalis.com//img/babies/20230928/M7.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	in_stock	iPardalis	No	US:MD:6.00:n
M8-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. He has a small injury on his tail due to stuck shed. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	449	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M8/	https://ipardalis.com//img/babies/20230928/M8.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	in_stock	iPardalis	No	US:MD:6.00:n
M9-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	549	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M9/	https://ipardalis.com//img/babies/20230928/M9.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	out_of_stock	iPardalis	No	US:MD:6.00:n
M10-kosmo-mainty-2023-09-28	4 Month-old RBBB Ambilobe Panther Chameleon	4 Month-old RBBB Ambilobe Panther Chameleon from Kosmo and Mainty. Another great RBBB x RBBB combo. We chose to pair Kosmo with Mainty long-term because of the way that his dark bars match up well with Bangheera's. We've included sire and dam dendrograms if available, but you can view our Kosmo or Mainty breeder pages for more information.	499	New	https://ipardalis.com/panther-chameleons-for-sale/kosmo/mainty/2023-09-28/M10/	https://ipardalis.com//img/babies/20230928/M10.jpg	https://ipardalis.com//img/ambilobe/kosmomainty.jpg	2023-09-28	in_stock	iPardalis	No	US:MD:6.00:n
